"id","station_id_id","stop_id_id","station_name","stop_desc","run_number","route_id","destination_id","destination_name","route_direction_code","prediction_generated","expected_arrival","is_approaching","is_scheduled","is_fit","degree","is_delayed","time_scraped"
70121,30276,30276,"87th","Service toward 95th",934,"Red",30276,"95th/Dan Ryan",5,"2012-10-31 23:11:04-05","2012-10-31 23:24:04-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70122,30276,30276,"87th","Service toward 95th",935,"Red",30276,"95th/Dan Ryan",5,"2012-10-31 23:11:38-05","2012-10-31 23:27:38-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70123,30275,30275,"87th","Service toward Howard",931,"Red",30275,"Howard",1,"2012-10-31 23:11:42-05","2012-10-31 23:17:42-05",0,1,0,0,0,"2012-11-21 00:00:00-06"
70124,30088,30088,"95th/Dan Ryan","Service toward Howard",931,"Red",30088,"Howard",1,"2012-10-31 23:11:42-05","2012-10-31 23:15:42-05",0,1,0,0,0,"2012-11-21 00:00:00-06"
70125,30274,30274,"Addison","Service toward 95th",937,"Red",30274,"95th/Dan Ryan",5,"2012-10-31 23:11:28-05","2012-10-31 23:14:28-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70126,30274,30274,"Addison","Service toward 95th",830,"Red",30274,"95th/Dan Ryan",5,"2012-10-31 23:11:23-05","2012-10-31 23:21:23-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70127,30274,30274,"Addison","Service toward 95th",938,"Red",30274,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:29:25-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70128,30273,30273,"Addison","Service toward Howard",836,"Red",30273,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:16:41-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70129,30273,30273,"Addison","Service toward Howard",928,"Red",30273,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:20:37-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70130,30273,30273,"Addison","Service toward Howard",837,"Red",30273,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:28:46-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70131,30230,30230,"Argyle","Service toward 95th",830,"Red",30230,"95th/Dan Ryan",5,"2012-10-31 23:11:23-05","2012-10-31 23:13:23-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70132,30230,30230,"Argyle","Service toward 95th",938,"Red",30230,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:21:25-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70133,30229,30229,"Argyle","Service toward Howard",835,"Red",30229,"Howard",1,"2012-10-31 23:11:40-05","2012-10-31 23:12:40-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70134,30229,30229,"Argyle","Service toward Howard",834,"Red",30229,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:16:08-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70135,30229,30229,"Argyle","Service toward Howard",836,"Red",30229,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:25:41-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70136,30229,30229,"Argyle","Service toward Howard",928,"Red",30229,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:29:37-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70137,30256,30256,"Belmont","Service toward 95th/Dan Ryan",937,"Red",30256,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:17:02-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70138,30256,30256,"Belmont","Service toward 95th/Dan Ryan",830,"Red",30256,"95th/Dan Ryan",5,"2012-10-31 23:11:23-05","2012-10-31 23:24:23-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70139,30255,30255,"Belmont","Service toward Howard",836,"Red",30255,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:14:41-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70140,30255,30255,"Belmont","Service toward Howard",928,"Red",30255,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:18:37-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70141,30255,30255,"Belmont","Service toward Howard",837,"Red",30255,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:26:46-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70142,30268,30268,"Bryn Mawr","Service toward 95th",938,"Red",30268,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:19:25-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70143,30267,30267,"Bryn Mawr","Service toward Howard",927,"Red",30267,"Howard",1,"2012-10-31 23:10:49-05","2012-10-31 23:12:49-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70144,30267,30267,"Bryn Mawr","Service toward Howard",835,"Red",30267,"Howard",1,"2012-10-31 23:11:40-05","2012-10-31 23:14:40-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70145,30267,30267,"Bryn Mawr","Service toward Howard",834,"Red",30267,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:18:08-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70146,30267,30267,"Bryn Mawr","Service toward Howard",836,"Red",30267,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:27:41-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70147,30267,30267,"Bryn Mawr","Service toward Howard",928,"Red",30267,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:31:37-05",0,0,0,4,0,"2012-11-21 00:00:00-06"
70148,30194,30194,"Cermak-Chinatown","Service toward 95th",943,"Red",30194,"95th/Dan Ryan",5,"2012-10-31 23:11:57-05","2012-10-31 23:16:57-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70149,30194,30194,"Cermak-Chinatown","Service toward 95th",936,"Red",30194,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:23:21-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70150,30194,30194,"Cermak-Chinatown","Service toward 95th",926,"Red",30194,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:30:00-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70151,30193,30193,"Cermak-Chinatown","Service toward Howard",944,"Red",30193,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:15:00-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70152,30193,30193,"Cermak-Chinatown","Service toward Howard",838,"Red",30193,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:22:26-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70153,30280,30280,"Chicago","Service toward 95th",936,"Red",30280,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:12:21-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70154,30280,30280,"Chicago","Service toward 95th",926,"Red",30280,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:19:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70155,30280,30280,"Chicago","Service toward 95th",937,"Red",30280,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:27:02-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70156,30279,30279,"Chicago","Service toward Howard",837,"Red",30279,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:18:46-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70157,30279,30279,"Chicago","Service toward Howard",944,"Red",30279,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:25:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70158,30122,30122,"Clark/Division","Service toward 95th",926,"Red",30122,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:17:00-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70159,30122,30122,"Clark/Division","Service toward 95th",937,"Red",30122,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:24:02-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70160,30121,30121,"Clark/Division","Service toward Howard",928,"Red",30121,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:12:37-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70161,30121,30121,"Clark/Division","Service toward Howard",837,"Red",30121,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:20:46-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70162,30121,30121,"Clark/Division","Service toward Howard",944,"Red",30121,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:27:00-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70163,30234,30234,"Fullerton","Service toward 95th",926,"Red",30234,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:13:00-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70164,30234,30234,"Fullerton","Service toward 95th",937,"Red",30234,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:20:02-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70165,30234,30234,"Fullerton","Service toward 95th",830,"Red",30234,"95th/Dan Ryan",5,"2012-10-31 23:11:23-05","2012-10-31 23:26:23-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70166,30233,30233,"Fullerton","Service toward Howard",836,"Red",30233,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:12:41-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70167,30233,30233,"Fullerton","Service toward Howard",928,"Red",30233,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:15:37-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70168,30233,30233,"Fullerton","Service toward Howard",837,"Red",30233,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:24:46-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70169,30233,30233,"Fullerton","Service toward Howard",944,"Red",30233,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:30:00-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70170,30224,30224,"Garfield","Service toward 95th",935,"Red",30224,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:15:00-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70171,30224,30224,"Garfield","Service toward 95th",943,"Red",30224,"95th/Dan Ryan",5,"2012-10-31 23:11:57-05","2012-10-31 23:27:57-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70172,30223,30223,"Garfield","Service toward Howard",839,"Red",30223,"Howard",1,"2012-10-31 23:12:02-05","2012-10-31 23:21:02-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70173,30065,30065,"Grand","Service toward 95th",936,"Red",30065,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:13:21-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70174,30065,30065,"Grand","Service toward 95th",926,"Red",30065,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:21:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70175,30065,30065,"Grand","Service toward 95th",937,"Red",30065,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:28:02-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70176,30064,30064,"Grand","Service toward Howard",837,"Red",30064,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:17:46-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70177,30064,30064,"Grand","Service toward Howard",944,"Red",30064,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:24:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70178,30064,30064,"Grand","Service toward Howard",838,"Red",30064,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:30:26-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70179,30148,30148,"Granville","Service toward 95th",938,"Red",30148,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:17:25-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70180,30147,30147,"Granville","Service toward Howard",832,"Red",30147,"Howard",1,"2012-10-31 23:11:36-05","2012-10-31 23:12:36-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70181,30147,30147,"Granville","Service toward Howard",927,"Red",30147,"Howard",1,"2012-10-31 23:10:49-05","2012-10-31 23:14:49-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70182,30147,30147,"Granville","Service toward Howard",835,"Red",30147,"Howard",1,"2012-10-31 23:11:40-05","2012-10-31 23:16:40-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70183,30147,30147,"Granville","Service toward Howard",834,"Red",30147,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:20:08-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70184,30147,30147,"Granville","Service toward Howard",836,"Red",30147,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:29:41-05",0,0,0,4,0,"2012-11-21 00:00:00-06"
70185,30286,30286,"Harrison","Service toward 95th",943,"Red",30286,"95th/Dan Ryan",5,"2012-10-31 23:11:57-05","2012-10-31 23:12:57-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70186,30286,30286,"Harrison","Service toward 95th",936,"Red",30286,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:18:21-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70187,30286,30286,"Harrison","Service toward 95th",926,"Red",30286,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:25:00-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70188,30285,30285,"Harrison","Service toward Howard",837,"Red",30285,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:13:46-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70189,30285,30285,"Harrison","Service toward Howard",944,"Red",30285,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:19:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70190,30285,30285,"Harrison","Service toward Howard",838,"Red",30285,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:25:26-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70191,30174,30174,"Howard","Service toward 95th",939,"Red",30174,"95th/Dan Ryan",5,"2012-10-31 23:12:04-05","2012-10-31 23:22:04-05",0,1,0,0,0,"2012-11-21 00:00:00-06"
70192,30110,30110,"Jackson","Service toward 95th",936,"Red",30110,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:17:21-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70193,30110,30110,"Jackson","Service toward 95th",926,"Red",30110,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:24:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70194,30110,30110,"Jackson","Service toward 95th",937,"Red",30110,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:31:02-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70195,30109,30109,"Jackson","Service toward Howard",837,"Red",30109,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:13:46-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70196,30109,30109,"Jackson","Service toward Howard",944,"Red",30109,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:20:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70197,30109,30109,"Jackson","Service toward Howard",838,"Red",30109,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:27:26-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70198,30228,30228,"Jarvis","Service toward 95th",939,"Red",30228,"95th/Dan Ryan",5,"2012-10-31 23:12:04-05","2012-10-31 23:22:04-05",0,1,0,0,0,"2012-11-21 00:00:00-06"
70199,30227,30227,"Jarvis","Service toward Howard",939,"Red",30227,"Howard",1,"2012-10-31 23:11:38-05","2012-10-31 23:16:38-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70200,30227,30227,"Jarvis","Service toward Howard",832,"Red",30227,"Howard",1,"2012-10-31 23:11:36-05","2012-10-31 23:18:36-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70201,30227,30227,"Jarvis","Service toward Howard",927,"Red",30227,"Howard",1,"2012-10-31 23:10:49-05","2012-10-31 23:20:49-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70202,30227,30227,"Jarvis","Service toward Howard",835,"Red",30227,"Howard",1,"2012-10-31 23:11:40-05","2012-10-31 23:22:40-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70203,30227,30227,"Jarvis","Service toward Howard",834,"Red",30227,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:27:08-05",0,0,0,4,0,"2012-11-21 00:00:00-06"
70204,30290,30290,"Lake","Service toward 95th",936,"Red",30290,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:15:21-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70205,30290,30290,"Lake","Service toward 95th",926,"Red",30290,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:22:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70206,30290,30290,"Lake","Service toward 95th",937,"Red",30290,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:29:02-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70207,30289,30289,"Lake","Service toward Howard",837,"Red",30289,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:15:46-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70208,30289,30289,"Lake","Service toward Howard",944,"Red",30289,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:22:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70209,30289,30289,"Lake","Service toward Howard",838,"Red",30289,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:29:26-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70210,30252,30252,"Loyola","Service toward 95th",938,"Red",30252,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:14:25-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70211,30251,30251,"Loyola","Service toward Howard",832,"Red",30251,"Howard",1,"2012-10-31 23:11:36-05","2012-10-31 23:13:36-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70212,30251,30251,"Loyola","Service toward Howard",927,"Red",30251,"Howard",1,"2012-10-31 23:10:49-05","2012-10-31 23:15:49-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70213,30251,30251,"Loyola","Service toward Howard",835,"Red",30251,"Howard",1,"2012-10-31 23:11:40-05","2012-10-31 23:17:40-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70214,30251,30251,"Loyola","Service toward Howard",834,"Red",30251,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:21:08-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70215,30251,30251,"Loyola","Service toward Howard",836,"Red",30251,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:30:41-05",0,0,0,4,0,"2012-11-21 00:00:00-06"
70216,30212,30212,"Monroe","Service toward 95th",936,"Red",30212,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:16:21-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70217,30212,30212,"Monroe","Service toward 95th",926,"Red",30212,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:23:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70218,30212,30212,"Monroe","Service toward 95th",937,"Red",30212,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:31:02-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70219,30211,30211,"Monroe","Service toward Howard",837,"Red",30211,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:14:46-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70220,30211,30211,"Monroe","Service toward Howard",944,"Red",30211,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:21:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70221,30211,30211,"Monroe","Service toward Howard",838,"Red",30211,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:27:26-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70222,30021,30021,"Morse","Service toward 95th",938,"Red",30021,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:13:25-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70223,30020,30020,"Morse","Service toward Howard",939,"Red",30020,"Howard",1,"2012-10-31 23:11:38-05","2012-10-31 23:13:38-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70224,30020,30020,"Morse","Service toward Howard",832,"Red",30020,"Howard",1,"2012-10-31 23:11:36-05","2012-10-31 23:15:36-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70225,30020,30020,"Morse","Service toward Howard",927,"Red",30020,"Howard",1,"2012-10-31 23:10:49-05","2012-10-31 23:17:49-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70226,30020,30020,"Morse","Service toward Howard",835,"Red",30020,"Howard",1,"2012-10-31 23:11:40-05","2012-10-31 23:19:40-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70227,30020,30020,"Morse","Service toward Howard",834,"Red",30020,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:24:08-05",0,0,0,4,0,"2012-11-21 00:00:00-06"
70228,30126,30126,"North/Clybourn","Service toward 95th",926,"Red",30126,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:15:00-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70229,30126,30126,"North/Clybourn","Service toward 95th",937,"Red",30126,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:22:02-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70230,30126,30126,"North/Clybourn","Service toward 95th",830,"Red",30126,"95th/Dan Ryan",5,"2012-10-31 23:11:23-05","2012-10-31 23:29:23-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70231,30125,30125,"North/Clybourn","Service toward Howard",928,"Red",30125,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:14:37-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70232,30125,30125,"North/Clybourn","Service toward Howard",837,"Red",30125,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:22:46-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70233,30125,30125,"North/Clybourn","Service toward Howard",944,"Red",30125,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:29:00-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70234,30269,30269,"Roosevelt","Subway service toward Howard",837,"Red",30269,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:12:46-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70235,30269,30269,"Roosevelt","Subway service toward Howard",944,"Red",30269,"Howard",1,"2012-10-31 23:12:00-05","2012-10-31 23:18:00-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70236,30269,30269,"Roosevelt","Subway service toward Howard",838,"Red",30269,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:24:26-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70237,30270,30270,"Roosevelt","Subway service toward 95th",943,"Red",30270,"95th/Dan Ryan",5,"2012-10-31 23:11:57-05","2012-10-31 23:12:57-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70238,30270,30270,"Roosevelt","Subway service toward 95th",936,"Red",30270,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:19:21-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70239,30270,30270,"Roosevelt","Subway service toward 95th",926,"Red",30270,"95th/Dan Ryan",5,"2012-10-31 23:12:00-05","2012-10-31 23:27:00-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70240,30017,30017,"Sheridan","Service toward 95th",937,"Red",30017,"95th/Dan Ryan",5,"2012-10-31 23:12:02-05","2012-10-31 23:13:02-05",1,0,0,0,0,"2012-11-21 00:00:00-06"
70241,30017,30017,"Sheridan","Service toward 95th",830,"Red",30017,"95th/Dan Ryan",5,"2012-10-31 23:11:23-05","2012-10-31 23:18:23-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70242,30017,30017,"Sheridan","Service toward 95th",938,"Red",30017,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:27:25-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70243,30016,30016,"Sheridan","Service toward Howard",836,"Red",30016,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:18:41-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70244,30016,30016,"Sheridan","Service toward Howard",928,"Red",30016,"Howard",1,"2012-10-31 23:11:37-05","2012-10-31 23:22:37-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70245,30016,30016,"Sheridan","Service toward Howard",837,"Red",30016,"Howard",1,"2012-10-31 23:11:46-05","2012-10-31 23:30:46-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70246,30037,30037,"Sox-35th","Service toward 95th",943,"Red",30037,"95th/Dan Ryan",5,"2012-10-31 23:11:57-05","2012-10-31 23:21:57-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70247,30037,30037,"Sox-35th","Service toward 95th",936,"Red",30037,"95th/Dan Ryan",5,"2012-10-31 23:11:21-05","2012-10-31 23:28:21-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70248,30036,30036,"Sox-35th","Service toward Howard",838,"Red",30036,"Howard",1,"2012-10-31 23:11:26-05","2012-10-31 23:16:26-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70249,30036,30036,"Sox-35th","Service toward Howard",839,"Red",30036,"Howard",1,"2012-10-31 23:12:02-05","2012-10-31 23:27:02-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70250,30170,30170,"Thorndale","Service toward 95th",938,"Red",30170,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:18:25-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70251,30169,30169,"Thorndale","Service toward Howard",927,"Red",30169,"Howard",1,"2012-10-31 23:10:49-05","2012-10-31 23:13:49-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70252,30169,30169,"Thorndale","Service toward Howard",835,"Red",30169,"Howard",1,"2012-10-31 23:11:40-05","2012-10-31 23:15:40-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70253,30169,30169,"Thorndale","Service toward Howard",834,"Red",30169,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:19:08-05",0,0,0,2,0,"2012-11-21 00:00:00-06"
70254,30169,30169,"Thorndale","Service toward Howard",836,"Red",30169,"Howard",1,"2012-10-31 23:11:41-05","2012-10-31 23:28:41-05",0,0,0,3,0,"2012-11-21 00:00:00-06"
70255,30106,30106,"Wilson","Service toward 95th",830,"Red",30106,"95th/Dan Ryan",5,"2012-10-31 23:11:23-05","2012-10-31 23:16:23-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
70256,30106,30106,"Wilson","Service toward 95th",938,"Red",30106,"95th/Dan Ryan",5,"2012-10-31 23:11:25-05","2012-10-31 23:24:25-05",0,0,0,1,0,"2012-11-21 00:00:00-06"
70257,30105,30105,"Wilson","Service toward Howard",834,"Red",30105,"Howard",1,"2012-10-31 23:11:08-05","2012-10-31 23:13:08-05",0,0,0,0,0,"2012-11-21 00:00:00-06"
